data,k,alpha,run idx,result,violation,time, status
dense_100,6,10,3,241011.648621,0,57.000000,FEASIBLE
dense_100,6,10,4,241039.539580,0,57.000000,FEASIBLE
dense_100,6,11,0,239600.179575,0,57.000000,FEASIBLE
dense_100,6,11,1,239264.337120,0,57.000000,FEASIBLE
dense_100,6,11,2,238150.083029,0,57.000000,FEASIBLE
dense_100,6,11,3,239294.971078,0,57.000000,FEASIBLE
dense_100,6,11,4,238831.466218,0,59.000000,FEASIBLE
dense_100,7,10,0,246726.832323,0,64.000000,FEASIBLE
dense_100,7,10,1,244862.299949,0,65.000000,FEASIBLE
dense_100,7,10,2,245433.959462,0,64.000000,FEASIBLE
dense_100,7,10,3,245098.162298,0,64.000000,FEASIBLE
dense_100,7,10,4,246483.712219,0,64.000000,FEASIBLE
dense_100,7,11,0,243904.602042,0,65.000000,FEASIBLE
dense_100,7,11,1,244574.769500,0,64.000000,FEASIBLE
dense_100,7,11,2,245640.563458,0,65.000000,FEASIBLE
dense_100,7,11,3,245962.022253,0,74.000000,FEASIBLE
dense_100,7,11,4,246620.904507,0,66.000000,FEASIBLE
dense_100,8,10,0,252246.721214,0,73.000000,FEASIBLE
dense_100,8,10,1,251434.127389,0,84.000000,FEASIBLE
dense_100,8,10,2,252514.897647,0,73.000000,FEASIBLE
dense_100,8,10,3,251971.677400,0,73.000000,FEASIBLE
dense_100,8,10,4,251353.041509,0,74.000000,FEASIBLE
dense_100,8,11,0,249963.141360,0,73.000000,FEASIBLE
dense_100,8,11,1,248816.818446,0,115.000000,FEASIBLE
dense_100,8,11,2,251692.792256,0,86.000000,FEASIBLE
dense_100,8,11,3,252370.290326,0,77.000000,FEASIBLE
dense_100,8,11,4,248987.479532,0,76.000000,FEASIBLE
dense_75,6,10,0,134247.860019,0,35.000000,FEASIBLE
dense_75,6,10,1,133209.086259,0,33.000000,FEASIBLE
dense_75,6,10,2,134136.523159,0,34.000000,FEASIBLE
dense_75,6,10,3,134277.714474,0,35.000000,FEASIBLE
dense_75,6,10,4,134704.628253,0,34.000000,FEASIBLE
dense_75,6,11,0,132285.194445,0,35.000000,FEASIBLE
dense_75,6,11,1,131251.839026,0,64.000000,FEASIBLE
dense_75,6,11,2,132879.230252,0,35.000000,FEASIBLE
dense_75,6,11,3,131554.978631,0,36.000000,FEASIBLE
dense_75,6,11,4,132944.489300,0,36.000000,FEASIBLE
dense_75,7,10,0,136951.437028,0,41.000000,FEASIBLE
